date,state,positive,negative,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,recovered,death,hospitalized,deathIncrease,hospitalizedIncrease,new_cases,date_string,week_number,color,change,death_change
2020-03-19,VA,94.0,1829.0,,,,,,2.0,,1.0,0.0,77.0,2020-03-19,2,blue,3.5294117647058822,
2020-03-26,VA,460.0,5729.0,,65.0,,,,13.0,65.0,4.0,6.0,366.0,2020-03-26,3,blue,3.753246753246753,5.5
2020-04-02,VA,1706.0,15883.0,246.0,305.0,,145.0,,41.0,305.0,7.0,0.0,1246.0,2020-04-02,4,blue,2.4043715846994536,2.1538461538461537
2020-04-09,VA,4042.0,28984.0,669.0,685.0,469.0,,,109.0,685.0,34.0,70.0,2336.0,2020-04-09,5,blue,0.8747993579454254,1.6585365853658538
2020-04-16,VA,6889.0,39555.0,1337.0,1114.0,427.0,,951.0,208.0,1114.0,13.0,66.0,2847.0,2020-04-16,6,blue,0.21875,0.9082568807339451
2020-04-23,VA,10998.0,53891.0,1379.0,1753.0,400.0,,1567.0,372.0,1753.0,23.0,94.0,4109.0,2020-04-23,7,blue,0.44327362135581305,0.7884615384615385
2020-04-30,VA,15846.0,75663.0,1550.0,3654.0,372.0,,2104.0,552.0,3654.0,30.0,46.0,4848.0,2020-04-30,8,blue,0.17984911170601126,0.4838709677419355
2020-05-07,VA,21570.0,101582.0,1613.0,4438.0,371.0,,2825.0,769.0,4438.0,56.0,325.0,5724.0,2020-05-07,9,blue,0.18069306930693063,0.3931159420289856
2020-05-14,VA,28328.0,101582.0,1613.0,4438.0,371.0,,2825.0,1072.0,4438.0,56.0,325.0,6758.0,2020-05-14,10,red,0.18052427778674676,0.3931159420289856
2020-05-21,VA,36307.0,101582.0,1613.0,4438.0,371.0,,2825.0,1494.0,4438.0,56.0,325.0,7979.0,2020-05-21,11,red,0.18055803609078352,0.3931159420289856
2020-03-06,VT,0.0,8.0,,,,,,,,,,1.0,2020-03-06,0,blue,,
2020-03-13,VT,2.0,142.0,,,,,,,,0.0,0.0,2.0,2020-03-13,1,blue,1.0,
2020-03-20,VT,29.0,779.0,,,,,,2.0,,2.0,0.0,27.0,2020-03-20,2,blue,12.5,
2020-03-27,VT,184.0,2077.0,,18.0,,,,10.0,18.0,1.0,18.0,155.0,2020-03-27,3,blue,4.7407407407407405,4.0
2020-04-03,VT,389.0,4839.0,29.0,45.0,,,15.0,17.0,45.0,0.0,0.0,205.0,2020-04-03,4,blue,0.32258064516129026,0.7
2020-04-10,VT,679.0,7553.0,32.0,,,,15.0,24.0,,1.0,0.0,290.0,2020-04-10,5,blue,0.41463414634146334,0.41176470588235303
2020-04-17,VT,779.0,11337.0,32.0,,,,15.0,35.0,,0.0,0.0,100.0,2020-04-17,6,blue,-0.6551724137931034,0.45833333333333326
2020-04-24,VT,827.0,13483.0,32.0,,,,,44.0,,1.0,0.0,48.0,2020-04-24,7,blue,-0.52,0.2571428571428571
2020-05-01,VT,879.0,15354.0,19.0,,,,,50.0,,1.0,0.0,52.0,2020-05-01,8,blue,0.08333333333333326,0.13636363636363646
2020-05-08,VT,919.0,18089.0,15.0,,,,737.0,53.0,,0.0,0.0,40.0,2020-05-08,9,blue,-0.23076923076923073,0.06000000000000005
2020-05-15,VT,953.0,18089.0,15.0,,,,737.0,57.0,,0.0,0.0,34.0,2020-05-15,10,red,-0.16794871794871793,0.06000000000000005
2020-05-22,VT,981.0,18089.0,15.0,,,,737.0,61.0,,0.0,0.0,28.0,2020-05-22,11,red,-0.1805128205128205,0.06000000000000005
2020-03-04,WI,1.0,19.0,,,,,,,,,,1.0,2020-03-04,0,blue,,
2020-03-11,WI,3.0,43.0,,,,,,,,0.0,0.0,2.0,2020-03-11,1,blue,1.0,
2020-03-18,WI,106.0,1577.0,,,,,,,,0.0,0.0,103.0,2020-03-18,2,blue,50.5,
2020-03-25,WI,585.0,10089.0,,,,,,7.0,,2.0,0.0,479.0,2020-03-25,3,blue,3.650485436893204,
2020-04-01,WI,1550.0,18819.0,,398.0,,,,24.0,398.0,8.0,61.0,965.0,2020-04-01,4,blue,1.0146137787056366,2.4285714285714284
2020-04-08,WI,2756.0,30115.0,,790.0,,218.0,,99.0,790.0,7.0,45.0,1206.0,2020-04-08,5,blue,0.2497409326424871,3.125
2020-04-15,WI,3721.0,39326.0,406.0,1091.0,163.0,290.0,,182.0,1091.0,12.0,42.0,965.0,2020-04-15,6,blue,-0.19983416252072972,0.8383838383838385
2020-04-22,WI,4845.0,49502.0,355.0,1302.0,139.0,324.0,,246.0,1302.0,4.0,50.0,1124.0,2020-04-22,7,blue,0.16476683937823844,0.35164835164835173
2020-04-29,WI,6520.0,66630.0,577.0,1489.0,121.0,363.0,,308.0,1489.0,8.0,33.0,1675.0,2020-04-29,8,blue,0.49021352313167266,0.2520325203252032
2020-05-06,WI,8901.0,87826.0,511.0,1694.0,107.0,423.0,4348.0,362.0,1694.0,9.0,31.0,2381.0,2020-05-06,9,blue,0.42149253731343284,0.17532467532467533
2020-05-13,WI,12319.0,87826.0,511.0,1694.0,107.0,423.0,4348.0,426.0,1694.0,9.0,31.0,3418.0,2020-05-13,10,red,0.43523673447708083,0.17532467532467533
2020-05-20,WI,17216.0,87826.0,511.0,1694.0,107.0,423.0,4348.0,501.0,1694.0,9.0,31.0,4897.0,2020-05-20,11,red,0.43248789504435126,0.17532467532467533
2020-03-06,WV,0.0,1.0,,,,,,,,,,1.0,2020-03-06,0,blue,,
2020-03-13,WV,0.0,17.0,,,,,,,,0.0,0.0,0.0,2020-03-13,1,blue,-1.0,
2020-03-20,WV,7.0,219.0,,,,,,0.0,,0.0,0.0,7.0,2020-03-20,2,blue,inf,
2020-03-27,WV,76.0,1779.0,,1.0,,,,0.0,1.0,0.0,0.0,69.0,2020-03-27,3,blue,8.857142857142858,
2020-04-03,WV,237.0,6130.0,,1.0,,,,2.0,1.0,0.0,0.0,161.0,2020-04-03,4,blue,1.3333333333333335,inf
2020-04-10,WV,554.0,14001.0,85.0,,20.0,,63.0,5.0,,0.0,0.0,317.0,2020-04-10,5,blue,0.968944099378882,1.5
2020-04-17,WV,754.0,17927.0,85.0,,34.0,,223.0,13.0,,0.0,0.0,200.0,2020-04-17,6,blue,-0.3690851735015773,1.6
2020-04-24,WV,988.0,28823.0,97.0,,36.0,,439.0,32.0,,3.0,0.0,234.0,2020-04-24,7,blue,0.16999999999999993,1.4615384615384617
2020-05-01,WV,1136.0,45708.0,81.0,,33.0,,555.0,46.0,,5.0,0.0,148.0,2020-05-01,8,blue,-0.36752136752136755,0.4375
2020-05-08,WV,1310.0,58126.0,65.0,,19.0,,761.0,51.0,,0.0,0.0,174.0,2020-05-08,9,blue,0.17567567567567566,0.10869565217391308
2020-05-15,WV,1496.0,58126.0,65.0,,19.0,,761.0,57.0,,0.0,0.0,186.0,2020-05-15,10,red,0.06703626703626701,0.10869565217391308
2020-05-22,WV,1699.0,58126.0,65.0,,19.0,,761.0,64.0,,0.0,0.0,203.0,2020-05-22,11,red,0.08876414876414875,0.10869565217391308
2020-03-07,WY,0.0,,,,,,,,,,,1.0,2020-03-07,0,blue,,
2020-03-14,WY,2.0,,,,,,,,,0.0,0.0,2.0,2020-03-14,1,blue,1.0,
2020-03-21,WY,23.0,438.0,,,,,,,,0.0,0.0,21.0,2020-03-21,2,blue,9.5,
2020-03-28,WY,82.0,1475.0,,14.0,,,18.0,0.0,14.0,0.0,3.0,59.0,2020-03-28,3,blue,1.8095238095238093,
2020-04-04,WY,187.0,2945.0,,23.0,,,49.0,0.0,23.0,0.0,2.0,105.0,2020-04-04,4,blue,0.7796610169491525,
2020-04-11,WY,261.0,5198.0,,37.0,,,129.0,0.0,37.0,0.0,0.0,74.0,2020-04-11,5,blue,-0.2952380952380952,
2020-04-18,WY,305.0,6217.0,19.0,50.0,,,206.0,2.0,50.0,0.0,7.0,44.0,2020-04-18,6,blue,-0.4054054054054054,inf
2020-04-25,WY,349.0,7797.0,16.0,54.0,,,321.0,7.0,54.0,0.0,0.0,44.0,2020-04-25,7,blue,0.0,2.5
2020-05-02,WY,566.0,9463.0,13.0,58.0,,,387.0,7.0,58.0,0.0,2.0,217.0,2020-05-02,8,blue,3.9318181818181817,0.0
2020-05-09,WY,644.0,11403.0,12.0,64.0,,,438.0,7.0,64.0,0.0,4.0,78.0,2020-05-09,9,blue,-0.6405529953917051,0.0
2020-05-16,WY,744.0,11403.0,12.0,64.0,,,438.0,7.0,64.0,0.0,4.0,100.0,2020-05-16,10,red,0.2739212400502723,0.0
2020-05-23,WY,854.0,11403.0,12.0,64.0,,,438.0,7.0,64.0,0.0,4.0,110.0,2020-05-23,11,red,0.09102639296187684,0.0
